twbudget,"twbudget hacks for yahoo hackday tw 2012",2012-10-21T02:02:40Z,2021-12-01T08:20:45Z,2020-08-15T05:46:38Z,2823,50,50,LiveScript,30,30,14
conference-map-message-server,"socket.io server for conference-map (我的活動地圖)",2014-03-22T03:54:49Z,2014-03-22T03:54:49Z,2014-03-21T10:02:09Z,70,0,0,LiveScript,0,0,0
padnews,,2014-03-22T07:36:39Z,2018-03-03T05:16:11Z,2018-03-03T05:00:02Z,22,1,1,LiveScript,1,1,0
padnews-cli,"cli client for padnews",2014-03-22T07:41:11Z,2014-03-29T04:10:57Z,2014-03-29T04:10:57Z,148,0,0,LiveScript,0,0,0
padnews-web,"A web client for padnews.",2014-03-23T04:31:35Z,2018-03-03T05:14:06Z,2018-03-03T05:12:19Z,46,2,2,CSS,3,3,0
tv4mobile,,2014-03-23T08:25:31Z,2014-03-23T22:28:31Z,2014-03-23T22:28:31Z,8908,0,0,JavaScript,0,0,0
tweet-html-diff,"Generic website updates notifier",2014-03-24T22:33:43Z,2020-07-09T01:08:52Z,2020-05-15T07:45:59Z,49,3,3,Perl,1,1,0
we-are-g0v,"facebook cover generator",2014-03-25T07:58:12Z,2021-07-30T19:47:38Z,2014-03-26T06:13:18Z,2070,3,3,JavaScript,2,2,5
restore,"auto backup tool",2014-03-26T08:40:40Z,2014-03-26T11:28:13Z,2014-03-26T11:28:13Z,160,0,0,Python,0,0,0
reporter,公民記者證列印,2014-03-26T21:34:54Z,2021-01-18T07:17:22Z,2021-01-18T07:17:25Z,965,3,3,HTML,5,5,0
LetsFuMouAPI,"The FuMou Public Hearing's Data API",2014-03-28T03:32:55Z,2014-04-06T17:51:08Z,2014-04-06T17:51:08Z,1288,1,1,JavaScript,0,0,0
agriculture,"農域入口網站 Prototype",2014-03-29T07:40:52Z,2020-10-19T04:36:30Z,2016-12-17T02:28:33Z,10386,4,4,JavaScript,12,12,14
g0v.io,"Captive Portal for people inside and around the occupied area in Taiwan",2014-04-02T12:47:13Z,2015-08-01T16:36:33Z,2014-04-08T19:22:39Z,276,4,4,CSS,2,2,0
councilor-voter-guide,"縣市長 / 議員 投票指南",2014-04-03T14:19:10Z,2022-03-14T12:13:32Z,2018-11-28T14:51:15Z,1843972,102,102,HTML,49,49,39
addressbook-frontend,"Taiwan government open contact server frontend",2014-04-04T05:35:57Z,2017-07-11T03:02:50Z,2015-01-24T09:19:57Z,392,2,2,JavaScript,2,2,1
sunflower,"島嶼天光學潮實紀錄 Source Code.",2014-04-04T19:32:13Z,2016-10-15T15:15:58Z,2016-10-15T15:15:57Z,198,0,0,HTML,5,5,2
farmer,農業相關資訊工具,2014-04-09T01:51:40Z,2014-10-30T22:01:42Z,2014-10-30T22:01:42Z,14440,1,1,JavaScript,0,0,0
sticker-story,"To record the stories of sticks on the back of a laptop.",2014-04-11T06:29:58Z,2014-04-13T14:44:23Z,2014-04-13T14:44:23Z,4917,1,1,,1,1,0
SunflowerDocumentaryAPI,"The Sunflower Documentary Data API",2014-04-15T15:08:28Z,2014-08-02T08:22:31Z,2014-08-02T08:46:54Z,332,0,0,JavaScript,0,0,5
addressbook-iOS,"政府公開通訊錄 iOS 版",2014-04-16T15:29:16Z,2019-11-27T10:43:21Z,2014-11-07T18:22:52Z,773,8,8,Objective-C,5,5,2
LittleBeeGeo,"A tool to help the little bees team to report the addresses and places that they have visited and sent agendas",2014-04-19T03:36:23Z,2017-08-01T07:39:40Z,2014-06-18T19:19:23Z,2414,3,3,LiveScript,6,6,2
congress-vote-analytics,選票成份分析網站,2014-04-19T05:18:22Z,2021-04-16T04:01:43Z,2014-09-02T14:11:45Z,2668,3,3,PHP,0,0,1
live,"Live broadcasting aggregator via hackfoldr",2014-04-19T05:49:59Z,2014-06-20T03:01:52Z,2014-05-06T17:41:28Z,1254,4,4,JavaScript,0,0,3
TWRadiationApp,"台灣輻射地圖APP for iOS",2014-04-19T06:14:09Z,2017-03-20T09:15:30Z,2015-06-03T11:41:40Z,30432,4,4,Objective-C,1,1,0
liveext,"live channel for chrome extension",2014-04-22T02:41:57Z,2015-04-20T17:19:09Z,2014-05-27T14:01:54Z,1464,1,1,JavaScript,0,0,0
ckan,"CKAN is an open-source DMS (data management system) for powering data hubs and data portals. CKAN makes it easy to publish, share and use data. It powers datahub.io, catalog.data.gov and data.gov.uk among many other sites.",2014-04-22T07:44:48Z,2014-04-22T07:45:06Z,2014-04-22T05:49:37Z,73495,0,0,Python,0,0,0
cancer,"Statistics in town level of patients with cancer, from 2004 to 2012.",2014-04-22T10:15:27Z,2014-05-14T03:32:23Z,2014-11-25T06:23:42Z,152632,3,3,LiveScript,2,2,1
live_teach,,2014-04-24T08:44:28Z,2014-04-25T07:04:23Z,2014-04-25T07:04:22Z,118,0,0,,1,1,0
discourse,"A platform for community discussion. Free, open, simple.",2014-04-29T01:42:18Z,2014-04-29T06:01:04Z,2014-04-29T01:35:39Z,34442,1,1,Ruby,0,0,0
TWRadiationMapRestApi,,2014-05-11T13:10:20Z,2014-06-21T13:12:43Z,2014-09-10T18:21:22Z,168,1,1,,0,0,0
addressbook-grano,,2014-05-11T18:06:45Z,2014-06-18T16:31:55Z,2014-06-18T16:31:55Z,228,0,0,Ruby,0,0,0
eia_crawler,"Crawl the EIA reports via Scrapy.",2014-05-13T15:41:10Z,2014-06-18T10:22:05Z,2014-06-18T10:22:05Z,797,0,0,Python,0,0,0
dkan-core,"data.g0v.tw use DKAN. dkan-core doesn't include any 3-party module and drupal in code.",2014-05-15T17:23:57Z,2017-04-04T03:46:42Z,2014-05-10T14:47:36Z,20491,2,2,CSS,0,0,4
dkan-theme,"Clone of dkan theme for data.g0v.tw usage",2014-05-18T13:32:29Z,2014-06-25T08:05:18Z,2014-06-25T08:05:18Z,1408,0,0,CSS,0,0,0
g0vcaptcha,,2014-05-20T06:13:10Z,2016-09-18T07:51:59Z,2016-09-18T07:51:58Z,43,0,0,Perl,1,1,0
timemapper,"Create and share elegant timelines and timemaps fast",2014-05-28T17:32:36Z,2014-10-28T14:36:30Z,2014-06-22T05:18:44Z,1789,1,1,JavaScript,0,0,0
TWDoorplates,台灣內政部戶政司地址查詢器,2014-06-09T17:21:10Z,2018-05-21T00:56:46Z,2016-04-01T07:07:10Z,1617,5,5,Ruby,3,3,0
projectPool,"The g0v project pool.",2014-06-18T15:54:44Z,2015-10-28T20:44:54Z,2015-10-28T20:42:23Z,312,0,0,HTML,1,1,0
donvote,"動民主 0.5 - 動投票 - 獨立 repo",2014-06-20T19:15:16Z,2014-06-21T09:46:58Z,2014-09-10T04:58:21Z,2720,0,0,JavaScript,0,0,0
don-republic-mockup,,2014-06-21T06:26:08Z,2014-07-02T17:33:13Z,2014-07-04T16:00:23Z,4464,0,0,CSS,0,0,0
local.data,"Open Data Census website and dashboard",2014-06-27T07:10:44Z,2014-06-27T07:57:44Z,2015-01-15T12:36:28Z,2532,0,0,JavaScript,0,0,6
timemap,"the source of timemap.kuansim.com",2014-06-27T16:38:45Z,2019-10-03T05:40:16Z,2015-04-12T07:45:58Z,1580,13,13,JavaScript,7,7,8
POPonFire,公有地大行動,2014-07-01T15:28:20Z,2022-05-18T02:33:23Z,2014-09-25T15:05:42Z,2452,6,6,CSS,2,2,1
sunshine.cy,"金錢報 - 公職人員財產申報",2014-07-18T09:57:53Z,2021-08-30T09:13:22Z,2018-09-19T05:39:05Z,587935,6,6,HTML,2,2,7
i69,,2014-07-19T13:12:59Z,2014-07-19T14:52:23Z,2014-07-19T13:26:03Z,572,1,1,,1,1,1
hacktabl,"Comparison table generator, using Ethercalc and Google Doc as the content backend.",2014-07-20T03:54:34Z,2018-11-12T08:09:33Z,2016-04-16T11:49:43Z,2029,17,17,HTML,4,4,0
inLiveTwTextChrome,"InLiveTw for ChromeCast through Google Cast extension",2014-07-25T04:57:12Z,2014-06-21T06:49:29Z,2014-07-25T04:56:28Z,1101,0,0,,0,0,0
front-end-demo,"simple html demo",2014-07-26T13:19:42Z,2014-07-28T04:08:57Z,2014-07-28T04:06:45Z,1876,0,0,CSS,0,0,0
twpolitwoops-collector,"Python workers that collect tweets/feeds from the twitter/facebook streaming api and track deletions",2014-07-30T07:58:01Z,2018-04-02T06:39:54Z,2015-02-26T13:50:52Z,600,2,2,Python,1,1,13
election-village,"crawler for 2010 borough chief election candidate list and result",2014-08-03T08:35:07Z,2020-05-01T09:31:44Z,2014-10-05T05:21:29Z,7340,6,6,JavaScript,2,2,0
er.mohw,"ER information",2014-08-08T14:24:56Z,2020-07-10T01:48:56Z,2019-01-28T06:56:52Z,20287,30,30,Python,13,13,4
er-map,,2014-08-10T19:19:39Z,2015-02-20T05:22:58Z,2014-08-10T19:26:02Z,224,2,2,JavaScript,0,0,0
NoUseBuildingTool,"some tool to parse original data",2014-08-12T17:12:21Z,2014-08-12T17:14:37Z,2014-08-12T17:14:36Z,228,0,0,Python,0,0,0
5stardata.info,"Information around TimBL's 5 star Open Data plan",2014-08-14T10:07:10Z,2022-01-04T08:22:45Z,2014-08-14T10:57:51Z,578,1,1,JavaScript,0,0,0
VoteforClimate,"氣候選戰 Vote for Climate",2014-08-30T09:32:17Z,2014-09-27T14:52:49Z,2014-09-02T11:58:09Z,121,2,2,,1,1,0
projectV,"Victory is my middle name",2014-08-31T03:44:37Z,2019-08-13T15:49:42Z,2017-03-16T07:01:15Z,57194,17,17,HTML,9,9,15
cec,"Central Election Commission",2014-09-06T18:24:21Z,2014-10-05T05:21:39Z,2014-11-01T17:44:54Z,1340,5,5,LiveScript,0,0,0
moedict-data-terms,開放語料庫專案,2014-09-16T08:54:36Z,2022-03-17T21:22:33Z,2020-11-01T20:42:50Z,77,7,7,Python,2,2,0
poll,2014全臺投開票所,2014-09-20T07:52:29Z,2014-09-22T02:53:42Z,2014-10-05T05:45:00Z,977,4,4,JavaScript,1,1,1
facebook2parse,,2014-10-04T03:43:48Z,2014-10-04T06:09:58Z,2014-10-04T06:09:57Z,2072,0,0,CSS,0,0,0
TWRadiationAndroid,,2014-10-04T09:08:33Z,2014-12-17T08:02:42Z,2014-12-13T15:51:28Z,940,2,2,Java,0,0,0
d3visualization,"An alternative gallery for d3.js",2014-10-07T16:18:28Z,2014-10-10T01:10:36Z,2014-10-07T16:56:57Z,244,3,3,CSS,1,1,0
tmsearch,"trademark search from tipo.gov.tw",2014-10-09T14:52:00Z,2014-10-11T02:35:17Z,2014-10-11T02:35:17Z,120,0,0,LiveScript,0,0,0
project-hub-mockup,"mockups for the new g0v project hub",2014-10-10T05:11:48Z,2019-09-24T09:54:45Z,2014-10-27T22:48:53Z,1964,2,2,JavaScript,5,5,13
5050,,2014-10-12T14:13:52Z,2014-10-12T15:23:12Z,2014-10-14T12:07:22Z,1080,0,0,CSS,0,0,0
decent.tw,"Explore de¢ent brands / 台灣的老闆都很 Decent 的，這一定有什麼誤會",2014-10-13T19:52:14Z,2014-10-13T20:07:34Z,2014-10-13T20:29:25Z,272,0,0,LiveScript,0,0,6
foundationtw,,2014-10-15T17:19:42Z,2021-08-30T08:58:14Z,2019-10-30T03:21:14Z,584057,9,9,,14,14,5
research_time,碩博研究/畢業時間統計,2014-10-19T12:41:36Z,2014-10-19T12:41:36Z,2014-10-19T13:05:45Z,112,0,0,,0,0,0
oh-my-hub,"this is in very early stage now. don't use it",2014-10-31T15:54:37Z,2014-12-19T05:30:15Z,2014-12-19T05:30:15Z,1254,3,3,LiveScript,5,5,0
moedict-design,"Design assets and style guide for moedict projects",2014-11-02T09:22:03Z,2014-11-02T09:24:17Z,2014-11-02T09:29:43Z,8121,0,0,,0,0,0
TWRadiationApp-backend,,2014-11-03T13:25:48Z,2014-11-03T13:47:06Z,2014-11-03T13:47:03Z,18208,0,0,PHP,0,0,0
react-zh-stroker,"A stroke drawing React component for zh-stroke-data.",2014-11-22T10:13:06Z,2022-02-26T22:34:22Z,2022-07-20T07:03:24Z,2713,6,6,JavaScript,2,2,10
slap,,2014-11-22T21:28:09Z,2014-11-22T21:28:09Z,2014-11-22T21:28:09Z,0,0,0,,0,0,0
process-bulletin-cec-pdf,,2014-11-22T21:58:06Z,2016-02-06T21:52:27Z,2016-02-06T21:52:20Z,83525,1,1,Perl,1,1,0
ppt,"政治承諾追蹤網 Political Promise Tracker",2014-11-30T14:03:18Z,2019-08-13T15:56:41Z,2015-09-13T11:00:06Z,3536,11,11,JavaScript,2,2,4
goban,hackfoldr改良版-有脈絡的大量網址分享器,2014-12-08T07:02:13Z,2021-03-05T13:00:14Z,2022-01-15T06:07:45Z,22907,7,7,JavaScript,1,1,4
project-hub,"project hub (read only version)",2014-12-10T11:04:41Z,2014-12-11T03:00:38Z,2014-12-11T05:04:48Z,836,0,0,,0,0,0
vtaiwan.tw,"[舊版] 行政院法規線上諮詢系統",2014-12-20T07:22:12Z,2022-03-13T18:29:38Z,2018-02-23T08:57:04Z,12600,9,9,HTML,4,4,10
vtw.link,行政院法規形成文件彙整發佈區,2014-12-20T07:26:52Z,2015-01-05T05:46:23Z,2015-01-05T05:46:22Z,1624,0,0,JavaScript,0,0,0
react-ask-app,"isomorhpic app for asking candidates with policies",2014-12-20T07:47:49Z,2014-12-23T12:53:04Z,2014-12-29T09:59:08Z,6875,2,2,CSS,0,0,0
tcbus,"臺中市公車地圖 (採用 leaflet 連 OSM 底圖)",2014-12-20T13:40:54Z,2017-04-03T08:24:40Z,2017-01-18T12:53:51Z,6023,6,6,CSS,2,2,0
inviteyoself,"Allow people to invite themselves to your slack team.",2014-12-23T06:26:53Z,2015-05-03T15:31:04Z,2015-06-25T04:39:31Z,782,2,2,Clojure,2,2,2
slack-irc-plugin,"Slack plugin to sync IRC with your slack.com account",2014-12-23T06:34:08Z,2021-04-17T14:04:51Z,2021-05-22T21:07:01Z,105,12,12,JavaScript,4,4,9
don-constitute,"動民主 x 公民憲政會議草根論壇 = 動憲法",2014-12-23T07:59:43Z,2020-05-27T22:28:53Z,2015-05-04T18:13:19Z,2608,1,1,JavaScript,0,0,0
urbancodeg0vtw,開放都市計畫,2014-12-29T04:02:23Z,2015-06-12T19:14:50Z,2015-06-26T17:19:34Z,789960,2,2,HTML,1,1,0
gitbook-plugin-discourse,,2014-12-30T08:59:04Z,2018-04-02T06:39:52Z,2015-02-18T16:48:54Z,200,6,6,JavaScript,1,1,0
crowdfunding-gitbook,"vTaiwan 數位商務模式：群眾募資",2014-12-30T15:37:29Z,2018-01-14T01:49:41Z,2018-01-14T01:53:20Z,1464,4,4,Shell,1,1,0
closelyheld-gitbook,"vTaiwan 數位商務模式：閉鎖型公司",2015-01-05T07:53:24Z,2018-01-14T01:49:19Z,2018-01-14T01:53:33Z,1835,0,0,Shell,3,3,0
CWN-editr,"an editor for Chinese Wordnet",2015-01-18T05:26:55Z,2017-04-14T13:34:48Z,2014-12-02T19:52:28Z,23956,0,0,JavaScript,0,0,0
itaigi,新台語·運動,2015-01-18T07:15:46Z,2022-08-10T06:36:35Z,2022-04-14T00:56:46Z,39370,158,158,JavaScript,38,38,71
etax-gitbook,"vTaiwan 數位商務模式：網路交易課稅 ",2015-01-29T07:53:13Z,2015-02-11T08:41:26Z,2018-01-14T01:52:42Z,1797,0,0,Shell,1,1,0
telework-gitbook,"vTaiwan 數位生活：電傳勞動",2015-02-09T09:02:04Z,2015-02-15T13:40:00Z,2015-05-08T16:20:05Z,2472,0,0,JavaScript,0,0,0
consumer-protection-gitbook,"vTaiwan 數位公民環境：網路消費者保護",2015-02-09T09:14:27Z,2015-02-15T11:30:52Z,2015-02-28T11:39:15Z,2144,0,0,JavaScript,0,0,0
personal-data-protection-gitbook," vTaiwan 數位公民環境：個人資料利用與去識別化",2015-02-09T09:20:46Z,2015-02-15T20:22:35Z,2015-02-28T11:41:21Z,1988,0,0,JavaScript,0,0,0
data-levy-gitbook,"vTaiwan 數位公民環境：開放資料例外收費原則",2015-02-10T03:22:02Z,2015-02-15T11:30:33Z,2015-02-28T11:36:35Z,2032,0,0,JavaScript,0,0,0
closelyheld-ref1.vtaiwan.tw," 「閉鎖性股份有限公司」草案（邵老師團隊版）",2015-02-10T04:27:52Z,2015-03-03T12:00:31Z,2015-02-15T14:10:34Z,986,1,1,LiveScript,0,0,0
distant-education-gitbook,"vTaiwan 數位生活：遠距教育",2015-02-11T07:08:26Z,2015-04-28T05:17:07Z,2015-02-28T11:40:00Z,1964,0,0,JavaScript,0,0,0
telemedicine-gitbook,"vTaiwan 數位生活：遠距健康照護",2015-02-11T07:25:06Z,2015-08-05T09:22:10Z,2015-04-24T02:38:03Z,2052,0,0,JavaScript,0,0,0
howsfood-mockup,"web and app for howsfood market",2015-02-17T15:01:55Z,2015-02-23T02:49:29Z,2015-02-23T02:49:29Z,2612,1,1,CSS,0,0,0
closelyheld-ref1-gitbook,"vTaiwan 閉鎖型公司：草案 #1",2015-03-01T09:48:35Z,2017-09-27T14:14:31Z,2015-05-02T20:38:07Z,1577,0,0,JavaScript,1,1,0
leve1up,"deprecated leve1up repo, redirect to g0v.tw",2015-03-11T12:18:40Z,2015-03-11T12:18:40Z,2015-03-11T12:23:00Z,128,0,0,,0,0,0
koktai," 吳守禮《國臺對照活用辭典》電子化",2015-03-11T16:26:15Z,2021-06-02T02:36:15Z,2019-10-19T23:42:20Z,50466,30,30,HTML,11,11,2
closelyheld-spec-gitbook,"vTaiwan 閉鎖型公司：具體建議",2015-03-15T15:41:38Z,2015-03-17T02:08:03Z,2015-05-01T15:53:26Z,1513,0,0,JavaScript,1,1,0
crowdfunding-spec-gitbook,"vTaiwan 股權式群募：具體建議",2015-03-15T18:47:38Z,2016-04-18T07:53:59Z,2015-03-17T02:15:15Z,1512,1,1,JavaScript,0,0,0
etax-spec-gitbook,"vTaiwan 網路交易課稅：具體建議",2015-03-15T19:44:53Z,2015-04-30T19:26:26Z,2015-04-30T19:27:02Z,1489,0,0,JavaScript,1,1,0
crowdfunding-ref1-gitbook,,2015-03-18T10:18:12Z,2015-03-20T04:48:04Z,2015-03-20T04:48:03Z,1680,0,0,JavaScript,0,0,0
idskage,"Generate Kage glyph format from IDS",2015-03-28T09:45:30Z,2017-11-13T09:07:05Z,2015-03-28T17:10:06Z,180,4,4,JavaScript,0,0,0
ask-sorting-statements,,2015-03-28T13:01:18Z,2015-04-18T09:04:14Z,2015-04-18T09:04:14Z,596,0,0,JavaScript,1,1,0
kage.json,"parse KAGE format to JSON for future use",2015-04-17T16:00:37Z,2015-04-21T13:04:07Z,2015-04-21T13:04:07Z,152,0,0,LiveScript,1,1,0
react.vtaiwan.tw,"行政院法規線上諮詢系統 界面 2.0",2015-04-24T07:56:02Z,2021-04-17T17:11:21Z,2018-02-23T08:57:40Z,8353,31,31,JavaScript,11,11,8
data-levy-spec-gitbook,"vTaiwan 開放資料例外收費原則：具體建議",2015-04-27T14:23:05Z,2015-04-27T18:56:09Z,2015-04-27T18:57:15Z,1516,0,0,JavaScript,0,0,0
distant-education-spec-gitbook," vTaiwan 遠距教育：具體建議 ",2015-04-28T17:03:07Z,2015-04-29T03:43:18Z,2015-05-29T17:32:16Z,1493,0,0,JavaScript,1,1,0
closelyheld-act1-gitbook,"vTaiwan 閉鎖型公司：公司法部分條文修正草案",2015-04-29T18:39:56Z,2015-05-01T03:24:16Z,2015-05-01T03:34:26Z,1620,0,0,JavaScript,0,0,0
infosecurity-gitbook,"vTaiwan — 資安管理",2015-05-04T02:17:23Z,2015-05-07T10:32:06Z,2015-05-07T10:32:20Z,1552,0,0,JavaScript,0,0,0
chikage,"KAGE data API server and a HTML5 glyph editor",2015-05-06T18:06:02Z,2016-12-21T18:11:22Z,2015-08-22T06:14:21Z,1020,6,6,LiveScript,2,2,2
pdf-to-markdown,"Convert PDF files into markdown files",2015-05-23T16:43:23Z,2015-05-23T16:43:24Z,2015-05-24T14:20:38Z,6558,0,0,Python,0,0,0
citation_transition,從康熙字典到萌典的引用變遷,2015-05-30T03:55:52Z,2019-04-16T07:23:32Z,2015-05-30T12:05:55Z,356,2,2,,1,1,0
animal.coa,各縣市公立動物收容所資訊統整系統,2015-05-30T10:02:31Z,2015-09-07T09:24:23Z,2015-10-12T18:00:13Z,40397,4,4,HTML,7,7,0
cyberbullying-gitbook,"vTaiwan 數位公民環境：網路霸凌",2015-06-09T11:16:08Z,2019-09-12T06:04:24Z,2015-06-17T02:29:10Z,1636,3,3,JavaScript,0,0,0
AgriMed,"醫農的 repository (frontend)",2015-06-13T03:41:08Z,2016-03-05T13:49:27Z,2016-07-21T16:11:24Z,1149,0,0,CSS,3,3,0
z0y,零時字引－部件筆劃查字,2015-06-13T03:50:46Z,2022-07-07T11:08:47Z,2016-03-24T02:52:59Z,4609,23,23,JavaScript,8,8,0
AOD,河圖,2015-06-13T04:51:57Z,2015-06-13T10:01:54Z,2015-06-28T11:49:58Z,273,0,0,JavaScript,2,2,0
data-design,"Data + Design Traditional Chinese Edition",2015-06-19T02:11:01Z,2017-05-20T02:35:19Z,2016-11-15T10:14:10Z,35019,7,7,HTML,6,6,0
urbancode-commission,開放都市計畫-都委會會議紀錄資料庫,2015-06-26T16:39:41Z,2020-10-02T17:09:07Z,2020-10-02T17:09:04Z,1467,3,3,PHP,4,4,4
color,,2015-06-28T06:20:49Z,2017-03-22T03:00:15Z,2018-10-21T13:41:48Z,119,4,4,HTML,13,13,6
blood,,2015-06-29T15:51:37Z,2019-06-25T07:59:09Z,2020-10-26T17:28:03Z,57,17,17,JavaScript,12,12,0
hackeditr,,2015-07-08T15:42:34Z,2015-08-07T14:55:56Z,2016-10-15T07:04:51Z,744,0,0,JavaScript,4,4,1
ppt-commitment-parser,"將施政報告或施政綱要轉換成 CSV 的工具。",2015-07-11T12:40:15Z,2015-07-13T14:27:48Z,2015-07-17T06:37:52Z,288,0,0,JavaScript,1,1,2
personal-data-protection-spec-gitbook," vTaiwan 個資利用與去識別化：具體建議",2015-07-13T07:45:23Z,2015-07-13T08:16:33Z,2015-07-15T14:50:18Z,3428,0,0,JavaScript,2,2,0
cchelper,CC授權小幫手,2015-07-14T17:18:03Z,2021-03-03T16:44:08Z,2019-09-06T05:37:33Z,283,6,6,HTML,4,4,0
data-levy-ref1-gitbook,"資料分類及授權利用：草案 #1",2015-07-17T07:13:56Z,2015-07-17T09:02:58Z,2015-07-17T09:02:15Z,1528,0,0,JavaScript,1,1,0
hakka_elearning,"客語能力認證 資料檔",2015-07-22T07:13:31Z,2021-01-20T04:08:46Z,2015-10-31T07:38:00Z,33580,7,7,Python,2,2,0
ideograph-on-demand,"Generate CJK ideogram given an expression.",2015-07-26T14:05:43Z,2015-07-26T14:35:34Z,2015-07-26T15:09:37Z,132,0,0,,1,1,0
nowin_core,"Nowin core library",2015-08-03T05:48:33Z,2019-08-18T16:49:12Z,2015-08-03T07:42:25Z,260,20,20,Python,3,3,0
bMagic,,2015-08-22T05:57:08Z,2015-11-26T18:31:35Z,2015-08-23T02:44:07Z,4732,4,4,JavaScript,1,1,0
react.addressbook,"g0v kuansim addressbook rewrite in reactjs",2015-08-23T14:32:33Z,2016-02-15T15:04:52Z,2015-09-09T17:33:21Z,1541,0,0,JavaScript,1,1,0
Translate4you,關鍵字的萬國語生產器,2015-10-03T09:05:02Z,2019-09-28T17:31:58Z,2015-10-03T09:45:47Z,156,1,1,Python,1,1,0
cuora,救救食蛇龜,2015-10-24T03:46:29Z,2015-11-01T07:26:24Z,2015-11-06T10:58:47Z,7008,0,0,JavaScript,3,3,0
loopin_android,,2015-10-24T04:07:44Z,2015-10-24T06:50:10Z,2015-10-24T08:47:09Z,302,0,0,Java,2,2,0
loopin_web,,2015-10-24T04:08:36Z,2015-10-24T06:55:56Z,2015-10-25T04:27:30Z,634,0,0,,2,2,0
loopin_ios,,2015-10-24T04:09:11Z,2015-10-24T04:11:16Z,2015-10-24T04:09:12Z,0,0,0,,0,0,0
loopin_backend,,2015-10-24T04:10:05Z,2015-11-08T13:21:28Z,2015-11-11T06:19:04Z,128,0,0,Ruby,1,1,0
awesome-tw-openagri,整理農業開放資料相關資源與專案,2015-10-25T12:29:47Z,2021-04-28T04:05:38Z,2020-08-10T16:43:34Z,16,14,14,,6,6,0
powergrid,"An Android app for finding corresponding WGS coordinates for Taiwan power grid coordinates",2015-11-11T21:04:46Z,2016-03-20T15:05:21Z,2015-11-11T21:14:48Z,0,1,1,Java,2,2,1
bopomofo-standard-gitbook,"國語注音符號手冊 Gitbook",2015-11-12T08:31:49Z,2015-12-10T07:38:30Z,2015-11-14T06:03:10Z,0,3,3,,2,2,0
punctuation-standard-gitbook,"重訂標點符號手冊 Gitbook ",2015-11-14T03:23:03Z,2015-12-10T07:38:33Z,2015-11-14T04:52:21Z,0,2,2,,1,1,0
moedict-data-gieumunmiang,狗問名客博資料集,2015-11-14T06:53:27Z,2015-11-14T06:53:56Z,2015-11-15T00:35:54Z,0,0,0,,1,1,0
ui,"ui design",2015-12-05T01:53:54Z,2016-06-22T05:58:51Z,2015-12-05T16:26:54Z,1257,3,3,HTML,1,1,3
datasmith,"data news generator",2015-12-25T19:39:41Z,2017-01-21T07:40:42Z,2019-10-18T08:39:00Z,1573,3,3,Ruby,6,6,4
partyvote2016,,2016-01-08T06:09:05Z,2016-09-08T16:37:07Z,2016-01-18T15:28:49Z,134,21,21,JavaScript,11,11,7
personal-data-protection-ref1-gitbook,"個資利用與去識別化：草案 #1",2016-01-22T06:54:59Z,2016-01-22T08:01:22Z,2016-02-22T16:31:06Z,1421,0,0,JavaScript,1,1,0
data-levy-act1-gitbook," 資料分類及授權利用：定案",2016-01-24T18:31:33Z,2016-01-25T02:51:04Z,2016-02-14T06:29:41Z,1394,1,1,JavaScript,1,1,0
